variables_optimized,params_optimized,training_time,training_loss,training_losses,accuracy,eval_time,name,retrained,shallow_retrain
2,159783,2439.2073526382446,0.5090824907024701,"[2.8748082717259726, 1.868723734219869, 1.412285077571869, 1.2440249105294545, 1.2079663534959157, 1.1276929040749868, 1.1288622597853342, 1.1427630801995596, 0.9558511366446812, 1.0287166198094686, 0.989214152097702, 0.9431126515070597, 0.8832375884056092, 0.8986811468998591, 0.887943696975708, 0.8976476311683654, 0.8959747155507406, 0.7956617146730423, 0.9574494590361913, 0.8559781193733216, 0.8397603124380112, 0.8664453744888305, 0.8105969369411469, 0.7851027925809224, 0.8047374342878659, 0.7468370482325554, 0.8160608440637589, 0.8964095254739125, 0.732191746433576, 0.7422657549381256, 0.7864366859197617, 0.7890151540438334, 0.6912638266881307, 0.9166027257839838, 0.7726821362972259, 0.7486399412155151, 0.7728984450300534, 0.7209009826183319, 0.7873860170443853, 0.8408652832110722, 0.7137973432739576, 0.6475084607799848, 0.7993106961250305, 0.7409161398808162, 0.7379626899957656, 0.7472292373577754, 0.6300106729070346, 0.7211424067616463, 0.6839284886916478, 0.6856677417953809, 0.681610283255577, 0.685529958208402, 0.7515126029650371, 0.7690575410922368, 0.674665637811025, 0.8030306855837505, 0.7848175580302874, 0.697483644882838, 0.6974741617838541, 0.664931113521258, 0.6739453713099162, 0.6794995437065761, 0.6662540604670842, 0.7230098836123944, 0.6231265142560005, 0.7849298109610875, 0.6327037538091341, 0.7095375547806422, 0.5932832822203636, 0.7452101320028305, 0.7644362419843673, 0.6319792076945305, 0.5776774515708287, 0.6778832852840424, 0.650228721400102, 0.6870184843738874, 0.7424542387326558, 0.6572218825419743, 0.6109974153339863, 0.7249033947785696, 0.5639874408642451, 0.7050136357545853, 0.6755649874607722, 0.6334362924098969, 0.5360374917586644, 0.5942487965027491, 0.6602064887682597, 0.7206928650538127, 0.7433349281549454, 0.6374253536264102, 0.6574090600013733, 0.6172404110431671, 0.6037582109371821, 0.6846623614430427, 0.7260441492001216, 0.6440420155723889, 0.659065077205499, 0.6475138455629349, 0.6492151558399201, 0.5501323036849499, 0.6709338650107384, 0.6635352919499079, 0.5713355625669162, 0.588234220445156, 0.6032939513524374, 0.534557768702507, 0.6356065059701602, 0.6529459625482559, 0.5810090519487858, 0.6428843349218368, 0.6113264262676239, 0.5214586933453877, 0.7422151823838552, 0.6785746177037557, 0.6257613291343053, 0.6047264558573564, 0.6735670924186706, 0.612573437889417, 0.6524257451295853, 0.5934310171753168, 0.605145680407683, 0.6758263051509857, 0.6267842223246892, 0.6362441519896189, 0.6570606410503388, 0.592480298380057, 0.5443767641981443, 0.6925185163815816, 0.6084965313474338, 0.6799876426657041, 0.6293117975195249, 0.591266193985939, 0.6470532904068629, 0.6335284769535064, 0.6017985309163729, 0.6412724182009697, 0.5870970249176025, 0.6530267576376597, 0.6733905290563901, 0.6062279631694157, 0.586137339969476, 0.6239230871200562, 0.5110611155629158, 0.5851380477348963, 0.5617667367060979, 0.7007722760240237, 0.61932952105999, 0.6080758134524028, 0.6734804287552834, 0.6235817437370618, 0.5548046037554741, 0.6505721141894658, 0.6557949473460515, 0.5977734178304672, 0.6221680228908857, 0.6463756402333577, 0.6421626682082812, 0.6154729078213373, 0.6727169007062912, 0.5517234186331431, 0.6338664328058561, 0.5168810836970806, 0.6659036631385485, 0.5480997959772745, 0.6165829420089721, 0.5942666272322337, 0.639808232585589, 0.554420646528403, 0.648796550432841, 0.633853039642175, 0.6706706841786703, 0.6031091285248598, 0.587958411872387, 0.6707812527815501, 0.6003635401527087, 0.5755138412117958, 0.5907101660966874, 0.5703740984201431, 0.6464305529991786, 0.6444977362950642, 0.5958128203948339, 0.5948625500003497, 0.5566881691416105, 0.6269048601388931, 0.5872207298874855, 0.623014668126901, 0.5210873077313105, 0.5274086212118466, 0.6440127675731977, 0.5448136329650879, 0.5224790056546529, 0.5573138525088628, 0.5742519050836563, 0.6195963953932127, 0.5812144314249357, 0.5966273128986359, 0.6497438162565231, 0.5904706627130508, 0.6232620626688004, 0.6447359934449196, 0.5106761592129866, 0.6472488259275754, 0.5786857108275095, 0.6690899540980657, 0.5511426265041034, 0.6389290481805802, 0.6326520470281441, 0.5089709170162677, 0.6146656200289726, 0.5210188622275989, 0.5783972814679146, 0.5661518211166064, 0.694307648887237, 0.5742773699263731, 0.5853329541782538, 0.5272169436017672, 0.5729324648777644, 0.5467193682988485, 0.5463774939378102, 0.48950379639863967, 0.5436181873083115, 0.5747765680154164, 0.5167741889754931, 0.5496955720086892, 0.5622811118761698, 0.5758350486556689, 0.5682272692521413, 0.5296909776826699, 0.5494206289450327, 0.5541827763120334, 0.4956677940984567, 0.6575767899552981, 0.5397979785998662, 0.5663729151089986, 0.5777275125185649, 0.6041891892751058, 0.6238757977883022, 0.5853481416900953, 0.5055984184145927, 0.5746883824467659, 0.49776081666350364, 0.6304991657535235, 0.5914437919855118, 0.5091035599509875, 0.5791771014531454, 0.510961172481378, 0.5752714077631632, 0.6375835413734118, 0.5553400019804636, 0.5572088514765103, 0.5323690801858902, 0.547378612558047, 0.5619072670737902, 0.6106365621089935, 0.559358324110508, 0.5299715215961138, 0.48573436339696247, 0.6513923153281211, 0.4394061878323555, 0.6865518430868784, 0.5499287734429041, 0.5699390883247057, 0.5240835651755333, 0.6568105379740398, 0.6207683773090442, 0.6121616219480832, 0.5449737071990967, 0.5383964051802953, 0.6074137642979622, 0.6003601064284643, 0.5980036372939745, 0.541486486295859, 0.5951440498232842, 0.5773557384808858, 0.6031317392985026, 0.6657783250013988, 0.5975122347474098, 0.651008007923762, 0.5337480708956719, 0.491241480410099, 0.560336418201526, 0.5163254777590434, 0.5093238281706969, 0.5882517012457052, 0.5578732987244924, 0.585808144013087, 0.4629354630907377, 0.5977809329827627, 0.5514698867996534, 0.6036659496525923, 0.5583637321988741, 0.4979198581228654, 0.5585945864518483, 0.6095776210228602, 0.5586892674366634, 0.5223915745814641, 0.5707289750377337, 0.5259509726117054, 0.5248712251583735, 0.5031977991263071, 0.5271087621649106, 0.5213700830936432, 0.4879376692076524, 0.6170656934380532, 0.5323711608846983, 0.6028157417972883, 0.5416509707768759, 0.5491975883642832, 0.532697981223464, 0.5664685487747192, 0.43420267005761465, 0.4998651772737503, 0.504643332461516, 0.576364786674579, 0.5846070528030396, 0.49931872462232907, 0.5553368041912715, 0.5523379911979039, 0.5640899534026782, 0.6396444280942281, 0.49288579175869623, 0.5806802123785019, 0.6087321718533834, 0.6304372906684875, 0.529955281317234, 0.5702936361233394, 0.6020047642290592, 0.526214542488257, 0.5536664302150408, 0.6252320997416974, 0.5114828939239184, 0.648595841228962, 0.5144339129328728, 0.6206680019696553, 0.5618341768781344, 0.5156123543779055, 0.5431336859862009, 0.5422357137004534, 0.6214785615603129, 0.5946708475550015, 0.6007623985409737, 0.5507737467686336, 0.4819579258561134, 0.4679782196879387, 0.462469174961249, 0.457499357064565, 0.5753607454399268, 0.4653350904583931, 0.49341270277897514, 0.5814582044879596, 0.5733652065197626, 0.5485760703682899, 0.5479533538222313, 0.57827836672465, 0.4523059047758579, 0.5699099734425545, 0.5562897016604741, 0.5286442895730337, 0.5333676569163799, 0.47882008999586106, 0.6558941741784413, 0.5050053293506305, 0.5907189935445786, 0.5437104851007462, 0.4699912011623383, 0.4638382268448671, 0.5011043086647987, 0.5178101979196071, 0.5547529752055804, 0.587199812134107, 0.5334024088146786, 0.6021960293253262, 0.571872531871001, 0.48869757701953254, 0.5131826455394427, 0.42971266408761344, 0.5422212739785512, 0.48541882783174517, 0.5297041031221549, 0.5110232467452686, 0.6143929978211721, 0.5157773995151123, 0.6235221043229103, 0.6657992020249367, 0.5975023026267687, 0.5200708682338396, 0.5757051780819893, 0.5628445704778036, 0.5805836836496989, 0.5567066897948583, 0.6228485703468323, 0.5077442144354184, 0.5322261805335681, 0.5220008412996928, 0.5090641846259435, 0.5151227422058582, 0.581777186691761, 0.618518144885699, 0.44480920732021334, 0.5070643251140913, 0.5295014823476474, 0.5294737386206786, 0.5632336646318435, 0.5806434243917465, 0.6234218781193097, 0.5162970311939716, 0.5316306302944819, 0.552711530526479, 0.6243055721124013, 0.5340622827410698, 0.5660976322988669, 0.5985556617379189, 0.535516678293546, 0.4896632087727388, 0.5637503270059824, 0.5640568311015765, 0.5486573268969853, 0.6114567319552103, 0.5654071647673845, 0.5286669964591663, 0.5005427333215873, 0.5270530141890049, 0.5704888814439376, 0.5364757681886355, 0.5307273546854655, 0.48495512853066125, 0.7007885262370109, 0.6267766902844111, 0.5760457957784335, 0.5061994440853596, 0.4639190768202146, 0.390278443445762, 0.49283891866604485, 0.5747872615853945, 0.5840893713136514, 0.551808658738931, 0.5740853873391946, 0.5469666699568431, 0.5655730977654457, 0.5762294262647629, 0.5515134523312251, 0.5243636444211006, 0.54676028949519, 0.40079855993390084, 0.5541146034995715, 0.6006140346328418, 0.5839102886617183, 0.5010018080472947, 0.6130973165233929, 0.520578007089595, 0.5489448785781861, 0.4994022200504939, 0.4918461506565412, 0.5653905078768731, 0.5477207322915395, 0.4940423016746839, 0.4492039735118548, 0.5223386401931445, 0.5924092829227448, 0.4860098605354627, 0.4565179424981276, 0.4968119164307912, 0.49586962958176933, 0.4134227787454923, 0.5876485079526901, 0.6061942413449287, 0.535023816426595, 0.5899483253558476, 0.5082908789316813, 0.5304172292351723, 0.5272090002894402, 0.6287436286608378, 0.5018677040934563, 0.5327960448960464, 0.5002819006641706, 0.4913446145753066, 0.6116626299917698, 0.5815234233935674, 0.5256480413178602, 0.49864803937574226, 0.48149667779604594, 0.5822756359974544, 0.5219253707677126, 0.4272648130853971, 0.5737840423981349, 0.5651681428154309, 0.49667315433422726, 0.5250711798667907, 0.5493614246447881, 0.4863915525376797, 0.5633152291178704, 0.544970078766346, 0.47538151033222675, 0.4422017011170586, 0.5484390790263812, 0.4849854941169421, 0.5423886398474376, 0.5888787101954222, 0.5277963836987813, 0.5674672568837802, 0.6075298875570297, 0.5175300848980745, 0.5799234891931216, 0.4342328988015652, 0.5384097397327423, 0.46794895256559055, 0.5063311542073886, 0.5342092966039975, 0.478336888179183, 0.46190797388553617, 0.5283818601320187, 0.49768428107102713, 0.560924141605695, 0.5191913003722827, 0.6269706768294175, 0.5582976038257281, 0.42797296593586603, 0.5282714260121186, 0.5510338614384334, 0.47012219329675037, 0.542739870150884, 0.5505660851796468, 0.5111144589881103, 0.5064927890896798, 0.5140613382061322, 0.5403236652414004, 0.5562575240929921, 0.5282480577627818, 0.5243658569951852, 0.4511064704507589, 0.5161649589737256, 0.5748106583952903, 0.5025504641234875, 0.581257306287686, 0.4930005304515362, 0.4840862440566222, 0.5147271240750949, 0.5113898878296216, 0.5393244907259941, 0.5305856883525848, 0.5575453639030457, 0.42732489059368767, 0.4644278821845849, 0.5161348993579546, 0.4264399350931247, 0.5222171301643054, 0.5575416741271814, 0.5060483567416668, 0.6194040288527807, 0.605741607149442, 0.5364134644468626, 0.5648686786492666, 0.5114886626601219, 0.45840690632661185, 0.48029524038235344, 0.6102946077783903, 0.5148278589049975, 0.5405172529319923, 0.491102010011673, 0.6025178129474322, 0.5536147569616635, 0.5405146936575572, 0.5059246341387431, 0.5572185069322586, 0.5223892147342364, 0.4806652766962846, 0.6011781588196754, 0.46521716664234797, 0.5548944920301437, 0.5689994990825653, 0.5891351327300072, 0.5875319321950276, 0.6041429494818051, 0.5515019739667575, 0.47707109823822974, 0.5381378340224425, 0.5794902841250101, 0.5891926204164822, 0.4677034605294466, 0.5431179061532021, 0.4543145408233007, 0.5032933726906776, 0.5697203526894251, 0.5350675314664841, 0.5041547817488511, 0.539238553494215, 0.4700011154015859, 0.5305139678219954, 0.5371146852771441, 0.5295366709431012, 0.4105937591443459, 0.45393032655119897, 0.5000047440330188, 0.5809855230152607, 0.4700690731406212, 0.5137538229425748, 0.539663502573967, 0.6080528443058332, 0.6888567169507345, 0.5621041451891263, 0.5673356525599956, 0.5044712650279204, 0.5382111842433611, 0.5107167720794678, 0.5280536015828451, 0.5110100070635478, 0.4618960813619196, 0.5087089329957962, 0.5530940182507038, 0.5479853560527166, 0.48728385046124456, 0.5183980382978917, 0.46207306782404584, 0.5579794948299726, 0.5335570320487022, 0.4662569615989923, 0.4842658554514249, 0.46735026662548385, 0.47168391818801564, 0.5150760233402252, 0.48618397464354834, 0.490661674986283, 0.48716385463873546, 0.5503939151763916, 0.5610820829868317, 0.5009818484385808, 0.5652728383739789, 0.5328785320123036, 0.5322827860713005, 0.5172323773304621, 0.520273090650638, 0.5033094832052787, 0.55490775903066, 0.6246229216456414, 0.4804530980686347, 0.46165652126073836, 0.5238299613197644, 0.5314943258961041, 0.45267173399527866, 0.546258736650149, 0.5292117995520432, 0.4936015064517657, 0.3674763239920139, 0.5128906389077504, 0.4645979907363653, 0.5236259964605172, 0.5421336269627015, 0.5847024882833163, 0.5083884621659914, 0.4685484390705824, 0.5273304397861163, 0.5114899575710297, 0.5809856670598189, 0.5746799831589063, 0.555698636174202, 0.5539754023154576, 0.47673078974088035, 0.5238364681601524, 0.5540482737123966, 0.4672728903591633, 0.46726051171620686, 0.4351569784184297, 0.5528146666785081, 0.5470244432489078, 0.5769002539416154, 0.5290832032759984, 0.48890970945358275, 0.5189583743611972, 0.5056409964958827, 0.583871407310168, 0.4791148247818152, 0.5358159944415093, 0.5046008805433909, 0.45360747290154296, 0.45746086090803145, 0.4674805206557115, 0.5091454088687897, 0.5256158200403055, 0.5568830043077468, 0.5211798916260402, 0.523110979795456, 0.46494051814079285, 0.47545792659123737, 0.5147499943772952, 0.5257158358891805, 0.4775698270027836, 0.4851273849606514, 0.5054333994785944, 0.47241082017620406, 0.6172114719947179, 0.4913019254803658, 0.5926381970445315, 0.4526118653515975, 0.5600465560952822, 0.6011032025019328, 0.5435889303684235, 0.47429910774032275, 0.44761782363057134, 0.4606387004256248, 0.4450880836695433, 0.4572489989300569, 0.48390985031922656, 0.6145909339189529, 0.5497908202310403, 0.5456436110039552, 0.48005275925000507, 0.5116709917783737, 0.5476187999049823, 0.49042681654294334, 0.5714393153786659, 0.5732464243968328, 0.44765313814083735, 0.4671218293408553, 0.5220039208730062, 0.5361209705471992, 0.508164610962073, 0.5094379569093387, 0.5046159523228805, 0.554538224140803, 0.5924029916524887, 0.5143437924484412, 0.4886227841178576, 0.4874602310359478, 0.5940501605470975, 0.5136313905318578, 0.559785769879818, 0.5052428836623828, 0.5282461002469063, 0.5190987328688303, 0.4780265820523103, 0.5344001397490501, 0.5469381223122279, 0.5362593452135722, 0.5312455681463083, 0.47045567507545155, 0.5662082940340042, 0.4379173181951046, 0.6094434621433417, 0.49974378968278566, 0.5270560160279274, 0.47998170492549735, 0.6903391589721044, 0.4631185847024123, 0.5787836298346519, 0.510853626827399, 0.5711350793639819, 0.5615334833661715, 0.4865867724021276, 0.5131116534272829, 0.577176625529925, 0.5465088412165642, 0.5448054780562719, 0.5779523377617201, 0.5095429845154286, 0.5402584845821062, 0.5366932866473992, 0.5466718362023433, 0.5351964118580024, 0.46683375388383863, 0.620613593608141, 0.43634276861945787, 0.5313785418868064, 0.43667463411887486, 0.5470816303665439, 0.5723135848840077, 0.48577406456073124, 0.46640370165308315, 0.5405014192064603, 0.5349085673689842, 0.5452640295028687, 0.5358188663919766, 0.5036827236413955, 0.5602556183934212, 0.5568523158629736, 0.47236692334214847, 0.568101700892051, 0.6251082057754199, 0.5002827843030294, 0.5205139818290869, 0.5406710833311081, 0.5387536908189455, 0.6171668450037638, 0.5616215157012144, 0.5317242140571277, 0.49351676404476164, 0.369947150349617, 0.5222326268752416, 0.5796112882594268, 0.5513988015552361, 0.4930167041098078, 0.4927119361857573, 0.4862077862024307, 0.4476670670012633, 0.5202089831233024, 0.5781224705278873, 0.5093201485772928, 0.5794249738256136, 0.5503556378806631, 0.49714392398794494, 0.5789279262224833, 0.6058321053783099, 0.5345120653510094, 0.5097937953968843, 0.4005402187506358, 0.4454722007115682, 0.5230799394349257, 0.4533636122941971, 0.4467513218522072, 0.5689694985747338, 0.5097380846738815, 0.4253648618857066, 0.46196506594618164, 0.5131957188248635, 0.5039247582356136, 0.541870807359616, 0.5003366162379582, 0.47818013827006023, 0.6060729593038559, 0.38321229567130405, 0.5523973815143108, 0.5178436008592446, 0.4897591503957907, 0.4587300772468249, 0.4828310231367747, 0.5922820694744587, 0.5581289559602738, 0.5708851302663486, 0.48176093647877377, 0.6081496104598045, 0.45609085460503895, 0.47846404078106086, 0.4462264306843281, 0.5051264521976312, 0.5138351750870546, 0.5732212208211422, 0.4983454997340838, 0.49676224701106547, 0.5086732134222984, 0.526233063141505, 0.4505146359403928, 0.5584870035449664, 0.5758626500765482, 0.45068359598517416, 0.5273884539802869, 0.5334165076414744, 0.43811374058326086, 0.5319133892655372, 0.4805006576081117, 0.3695749156177044, 0.5151462790866693, 0.4318409827848276, 0.44357876578966776, 0.5359943717718124, 0.49765742594997087, 0.4667406069735686, 0.4706074873606364, 0.6063230772813161, 0.5086343516906102, 0.5664694001277287, 0.4861429313818614, 0.5650417556365331, 0.46354799593488377, 0.5663168013095856, 0.6175701628128688, 0.48039884443084396, 0.5617994119723638, 0.4663009338080883, 0.4708811670541763, 0.5942401518424352, 0.5490109754105409, 0.49726752191782, 0.48493097523848216, 0.41789212822914124, 0.5019316812356313, 0.5192313301066558, 0.5185459839800993, 0.5478671704729398, 0.4598814165840546, 0.47626144538323084, 0.5647705068190892, 0.5627412791053454, 0.4829244782527288, 0.4821612263719241, 0.4766984482606252, 0.5052610747516155, 0.4725618657966455, 0.43609709044297534, 0.48577926456928255, 0.41492737978696825, 0.4886777331431707, 0.48491065154472984, 0.42015056957801183, 0.6117199261983236, 0.40447798122962314, 0.5106121525168419, 0.49808366497357687, 0.47282290980219843, 0.5193404465913772, 0.47016324003537496, 0.48592440858483316, 0.5454978282252948, 0.5763789465030035, 0.5071564972400665, 0.6185665448506673, 0.5506219786902269, 0.4994083374738693, 0.5031584563354651, 0.6039837141831715, 0.5102894609173139, 0.6438136701782544, 0.572669613858064, 0.47710567514101665, 0.5084507296482722, 0.5007074405749639, 0.47136273657282196, 0.38886721382538475, 0.5305343223114808, 0.5522765579322974, 0.48305755058924355, 0.5504670150578022, 0.4953535658617814, 0.5527907088398933, 0.5295152857899665, 0.5382853157818317, 0.5224089458584785, 0.49595317666729294, 0.5206191753347714, 0.4389476428429286, 0.43370938698450723, 0.49421816964944204, 0.4581798826654752, 0.549871117870013, 0.5718142221371333, 0.5005861821273963, 0.5391712610920271, 0.5326339185237885, 0.4671131408462922, 0.4831665374338627, 0.5931936959425609, 0.5989294295509656, 0.5385105917851131, 0.5094078049063683, 0.5309299764533838, 0.5401563902695974, 0.4460941409071287, 0.4884795640905698, 0.5501411492625873, 0.4985056214034557, 0.5173073905209701, 0.49371869713068006, 0.45080200185378394, 0.404402931407094, 0.4617644046743711, 0.4029883514468869, 0.5404385261237621, 0.460875075062116, 0.5015002130220334, 0.540635813275973, 0.4849223574002584, 0.5332262210547924, 0.5129273841778438, 0.46187795301278434, 0.4379067525267601, 0.48310475535690783, 0.5070359883209069, 0.47502273246645926, 0.47811967382828396, 0.557471155623595, 0.45398040612538654, 0.45590271477897965, 0.5135443995396296, 0.5728870163361232, 0.5161572909603517, 0.5319859832525253, 0.4705403998494148, 0.4351302832365036, 0.4660501624147097, 0.4983998288710912, 0.48151119699080785, 0.5359973127643267, 0.5673556928833325, 0.5460032304128011, 0.5240572830041249, 0.555128975212574, 0.5436994095643362, 0.4602095730602741, 0.5151864805569252, 0.4994242923955123, 0.5826388696829478, 0.467954560307165, 0.44584538439909616, 0.42224110414584476, 0.6267712188263734, 0.5071146304408709, 0.505254424115022, 0.5331943040092786, 0.47655537674824394, 0.5862822011113167, 0.4882688249150912, 0.4623310774564743, 0.5866183514396349, 0.4743189883728822, 0.5196192176391681, 0.4776650716861089, 0.5266176968812942, 0.5805295402805011, 0.5169324656327565, 0.5618380141754945, 0.480899449189504, 0.4505168706178665, 0.5144762868682543, 0.43382481088240943, 0.53006342202425, 0.48213438342014947, 0.5526939456661543, 0.5591743407150109, 0.5339618084331353, 0.5440221572915713, 0.45282936493555703, 0.44642545506358144, 0.54645916223526, 0.5083578214049339, 0.488612499833107, 0.5563514128327369, 0.5031298403938611, 0.6268273621797562, 0.4550540047387282, 0.5079950186113517, 0.5799682587385178, 0.48082120567560194, 0.48702213416496914, 0.5314230696608623, 0.5129412805040677, 0.4977608472108841, 0.5779242830971877, 0.4592321594556173, 0.510938627148668, 0.43213117942214013, 0.5117248182495435, 0.4345922082662582, 0.47371471344182886, 0.5733496154348056, 0.4870577000081539, 0.5107991230984529, 0.4639003855486711, 0.4430734766026338, 0.4971721584598223, 0.5266774689157804, 0.6225334718823433, 0.4278229339669148, 0.5577415116131306, 0.4682140275835991, 0.5281263110538323, 0.4868763459225496, 0.5092345967888832, 0.4769081224997838, 0.4626075996706883, 0.5376812289158504, 0.5073288917541504, 0.5452896644671757, 0.47401511843005817, 0.4928989904622237, 0.539492242783308, 0.39763385367890197, 0.516909925142924, 0.4689854254325231, 0.4549330157538255, 0.5249872426191966, 0.4237948420147101, 0.5165671353538831, 0.5290588455895583, 0.5219778746366501, 0.46250467623273533, 0.5762984544038773, 0.6101536219318707, 0.46058584228157995, 0.5141554762919743, 0.4664842400699854, 0.47315254199008144, 0.5320913491149744, 0.4192802230517069, 0.35113532841205597, 0.5404424790292979, 0.5461227650443713, 0.4586401725808779, 0.4565834503620863, 0.4459008683760961, 0.5123285412788391, 0.48940977950890857, 0.5664608880877495, 0.5300303662816683, 0.4961335356036822, 0.5378033921122551, 0.48797808041175206, 0.5090824907024701]",0.9092148309705561,20.141834259033203,alexnet,True,True
